297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3199;Lazi;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3200;Makov Hrib;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3201;Mali Lug;51304;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3202;Mandli;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3203;Okrivje;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3204;Parg;51306;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3205;Plešce;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3206;Podstene;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3207;Požarnica;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3208;Prezid;51307;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3209;Prhci;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3210;Prhutova Draga;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3211;Pršleti;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3212;Ravnice;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3213;Selo;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3214;Smrečje;51304;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3215;Smrekari;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3216;Sokoli;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3217;Srednja Draga;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3218;Tropeti;51306;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3219;Tršće;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3220;Vode;51304;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3221;Vrhovci;51305;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3222;Zamost;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;7543;Zbitke;51307;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3223;Buzdohanj;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3224;Cernik;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3225;Čavle;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3226;Grobnik;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3227;ILOVIK;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;7542;Ilovik;51219;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3228;Mavrinci;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3229;Podčudnič;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3230;Podrvanj;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3231;Soboli;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3232;Zastenice;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3233;Bela Vodica;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3234;Belo;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3235;Biljevina;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3236;Brod na Kupi;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3237;Crni Lug;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3238;Čedanj;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3239;Dedin;51313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3240;Delnice;51300;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3241;Donja Krašićevica;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3242;Donje Tihovo;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3243;Donji Ložac;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3244;Donji Okrug;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3245;Donji Turni;51300;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3246;Gašparci;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3247;Golik;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3248;Gornja Krašićevica;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3249;Gornje Tihovo;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3250;Gornji Ložac;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3251;Gornji Okrug;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3252;Gornji Turni;51300;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3253;Grbajel;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3254;Guče Selo                ;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3255;Gusti Laz;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3256;Hrvatsko;51303;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3257;Iševnica;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3258;Kalić;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3259;Kočičin;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3260;Krivac;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3261;Kupa;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3262;Kuželj;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3263;Leska;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3264;Lučice;51300;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3265;Mala Lešnica;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3266;Malo Selo;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3267;Marija Trošt;51300;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3268;Plajzi;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3269;Podgora Turkovska;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3270;Požar;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3271;Radočaj Brodski;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3272;Raskrižje Tihovo;51300;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3273;Razloge;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3274;Razloški Okrug;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3275;Sedalce;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3276;Srednja Krašićevica;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3277;Suhor;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3278;Ševalj;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3279;Turke;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3280;Vela Voda;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3281;Velika Lešnica;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3282;Zagolik;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3283;Zakrajc Turkovski;51302;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3284;Zalesina;51313;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3285;Zamost Brodski;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3286;Zapolje Brodsko;51301;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3287;Zelin Crnoluški;51317;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3288;Čižići;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3289;Dobrinj;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3290;Dolovo;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3291;Gabonjin;51511;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3292;Gostinjac;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3293;Hlapa;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3294;Klanice;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3295;Klimno;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3296;Kras;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3297;Polje;51515;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3298;Rasopasno;51511;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3299;Rudine;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3300;Soline;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3301;Sužan;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3302;Sveti Ivan Dobrinjski;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3303;Sveti Vid Dobrinjski;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3304;Šilo;51515;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3305;Tribulje;51514;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3306;Žestilac;51515;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3307;Županje;51515;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3308;Banovina;51323;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3309;Belo Selo;51321;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3310;Benkovac Fužinski;51322;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3311;Fužine;51322;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3312;Lič;51323;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3313;Pirovište;51323;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3314;Potkobiljak;51323;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3315;Slavica;51321;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3316;Vrata;51321;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3317;Baštijani;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3318;Brnelići;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3319;Drastin;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3320;Dražice;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3321;Jelenje;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3322;Kukuljani;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3323;Lopača;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3324;Lubarska;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3325;Lukeži;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3326;Martinovo Selo;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3327;Milaši;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3328;Podhum;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3329;Podkilavac;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3330;Ratulje;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3331;Trnovica;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3332;Valići;51219;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3333;Zoretići;51218;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3334;Brnčići;51215;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3335;Ćikovići;51215;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3336;Kastav;51215;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3337;Rubeši;51215;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3338;Spinčići;51215;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3339;Trinajstići;51215;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3340;Breza;51217;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3341;Klana;51217;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3342;Lisac;51217;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3343;Studena;51217;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3344;Škalnica;51217;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3613;Dorčići;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3614;Dujmići;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3615;Glavani;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;7560;Kostrena;51221;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3627;Kostrena                 ;51221;;True
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3617;Kostrena Sveta Barbara;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3616;Kostrena Sveta Lucija;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3618;Maračići;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3631;Martinšćica;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3619;Paveki;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3621;Perovići;51221;;False
297;Hrvatska;Croatia;Republika Hrvatska;Republic of Croatia (the);191;;True;13;PRIMORSKO-GORANSKA;;True;3620;Plešići;51221;;False
